epoch	sample	loss	
 0.0000e+00	 4.1717e+01	
 0.0000e+00	 4.4040e+01	
 0.0000e+00	 4.3821e+01	
 0.0000e+00	 4.3567e+01	
 0.0000e+00	 4.2771e+01	
 0.0000e+00	 4.2198e+01	
 0.0000e+00	 4.3048e+01	
 0.0000e+00	 4.1453e+01	
 0.0000e+00	 4.2611e+01	
 0.0000e+00	 4.1515e+01	
 0.0000e+00	 4.5325e+01	
 0.0000e+00	 4.5597e+01	
 0.0000e+00	 4.4898e+01	
 0.0000e+00	 4.3801e+01	
 0.0000e+00	 4.4920e+01	
 0.0000e+00	 4.4693e+01	
 0.0000e+00	 4.2201e+01	
 0.0000e+00	 4.1361e+01	
 0.0000e+00	 4.5420e+01	
 0.0000e+00	 4.3388e+01	
 0.0000e+00	 4.3724e+01	
 0.0000e+00	 4.5098e+01	
 0.0000e+00	 4.5414e+01	
 0.0000e+00	 4.2530e+01	
 0.0000e+00	 4.3277e+01	
 0.0000e+00	 4.4243e+01	
 0.0000e+00	 4.3820e+01	
 0.0000e+00	 4.6164e+01	
 0.0000e+00	 4.2559e+01	
 0.0000e+00	 4.3229e+01	
 0.0000e+00	 4.3531e+01	
 0.0000e+00	 4.1617e+01	
 0.0000e+00	 4.3125e+01	
 0.0000e+00	 4.3044e+01	
 0.0000e+00	 4.4168e+01	
 0.0000e+00	 4.2310e+01	
 0.0000e+00	 4.2222e+01	
 0.0000e+00	 4.2715e+01	
 0.0000e+00	 4.2460e+01	
 0.0000e+00	 4.0947e+01	
 0.0000e+00	 4.3642e+01	
 0.0000e+00	 4.3902e+01	
 0.0000e+00	 4.1407e+01	
 0.0000e+00	 4.4420e+01	
 0.0000e+00	 4.5865e+01	
 0.0000e+00	 4.4291e+01	
 0.0000e+00	 4.4217e+01	
 0.0000e+00	 4.3722e+01	
 0.0000e+00	 4.3503e+01	
 0.0000e+00	 4.3326e+01	
 0.0000e+00	 4.2913e+01	
 0.0000e+00	 4.5683e+01	
 0.0000e+00	 4.3968e+01	
 0.0000e+00	 4.2637e+01	
 0.0000e+00	 4.4465e+01	
 0.0000e+00	 4.2956e+01	
 0.0000e+00	 4.4450e+01	
 0.0000e+00	 4.4796e+01	
 0.0000e+00	 4.1126e+01	
 0.0000e+00	 4.3884e+01	
 0.0000e+00	 4.3804e+01	
 0.0000e+00	 4.4031e+01	
 0.0000e+00	 4.4576e+01	
 0.0000e+00	 4.4821e+01	
 0.0000e+00	 4.5192e+01	
 0.0000e+00	 4.3857e+01	
 0.0000e+00	 4.4524e+01	
 0.0000e+00	 4.3253e+01	
 0.0000e+00	 4.4388e+01	
 0.0000e+00	 4.3220e+01	
 0.0000e+00	 4.2933e+01	
 0.0000e+00	 4.5666e+01	
 0.0000e+00	 4.2643e+01	
 0.0000e+00	 4.0749e+01	
 0.0000e+00	 4.2507e+01	
 0.0000e+00	 4.4955e+01	
 0.0000e+00	 4.4212e+01	
 0.0000e+00	 4.5918e+01	
 0.0000e+00	 4.3128e+01	
 0.0000e+00	 4.6306e+01	
 0.0000e+00	 4.2878e+01	
 0.0000e+00	 4.4758e+01	
 0.0000e+00	 4.2782e+01	
 0.0000e+00	 4.5022e+01	
 0.0000e+00	 4.3228e+01	
 0.0000e+00	 4.6126e+01	
 0.0000e+00	 4.3416e+01	
 0.0000e+00	 4.2813e+01	
 0.0000e+00	 3.9558e+01	
 0.0000e+00	 4.3577e+01	
 0.0000e+00	 4.4315e+01	
 0.0000e+00	 4.4140e+01	
 0.0000e+00	 4.2628e+01	
 0.0000e+00	 4.3882e+01	
 0.0000e+00	 4.1340e+01	
 0.0000e+00	 4.3163e+01	
 0.0000e+00	 4.3082e+01	
 0.0000e+00	 4.5469e+01	
 0.0000e+00	 4.6795e+01	
 0.0000e+00	 4.3983e+01	
 0.0000e+00	 4.2387e+01	
 0.0000e+00	 4.4720e+01	
 0.0000e+00	 4.4547e+01	
 0.0000e+00	 4.2454e+01	
 0.0000e+00	 4.1973e+01	
 0.0000e+00	 4.2847e+01	
 0.0000e+00	 4.3636e+01	
 0.0000e+00	 4.2698e+01	
 0.0000e+00	 4.3761e+01	
 0.0000e+00	 4.4440e+01	
 0.0000e+00	 4.3260e+01	
 0.0000e+00	 4.2011e+01	
 0.0000e+00	 4.3852e+01	
 0.0000e+00	 4.3808e+01	
 0.0000e+00	 4.6111e+01	
 0.0000e+00	 4.5052e+01	
 0.0000e+00	 4.4930e+01	
 0.0000e+00	 4.2867e+01	
 0.0000e+00	 4.2655e+01	
 0.0000e+00	 4.5849e+01	
 0.0000e+00	 4.5815e+01	
 0.0000e+00	 4.3380e+01	
 0.0000e+00	 4.3307e+01	
 0.0000e+00	 4.2849e+01	
 0.0000e+00	 4.3243e+01	
 0.0000e+00	 4.3013e+01	
 0.0000e+00	 4.3468e+01	
 0.0000e+00	 4.5402e+01	
 0.0000e+00	 4.1478e+01	
 0.0000e+00	 4.3636e+01	
 0.0000e+00	 4.5096e+01	
 0.0000e+00	 4.2660e+01	
 0.0000e+00	 4.5972e+01	
 0.0000e+00	 4.5873e+01	
 0.0000e+00	 4.5260e+01	
 0.0000e+00	 4.6045e+01	
 0.0000e+00	 4.4491e+01	
 0.0000e+00	 4.3101e+01	
 0.0000e+00	 4.4289e+01	
 0.0000e+00	 4.5220e+01	
 0.0000e+00	 4.3782e+01	
 0.0000e+00	 4.5233e+01	
 0.0000e+00	 4.2827e+01	
 0.0000e+00	 4.4427e+01	
 0.0000e+00	 4.4522e+01	
 0.0000e+00	 4.2762e+01	
 0.0000e+00	 4.3394e+01	
 0.0000e+00	 4.4865e+01	
 0.0000e+00	 4.5790e+01	
 0.0000e+00	 4.3395e+01	
 0.0000e+00	 4.6526e+01	
 0.0000e+00	 4.2961e+01	
 0.0000e+00	 4.5537e+01	
 0.0000e+00	 4.4002e+01	
 0.0000e+00	 4.2799e+01	
 0.0000e+00	 4.4639e+01	
 0.0000e+00	 4.5111e+01	
 0.0000e+00	 4.1409e+01	
 0.0000e+00	 4.1109e+01	
 0.0000e+00	 4.3808e+01	
 0.0000e+00	 4.3076e+01	
 0.0000e+00	 4.4934e+01	
 0.0000e+00	 4.8363e+01	
 0.0000e+00	 4.2939e+01	
 0.0000e+00	 4.2944e+01	
 0.0000e+00	 4.3595e+01	
 0.0000e+00	 4.2220e+01	
 0.0000e+00	 4.3962e+01	
 0.0000e+00	 4.0933e+01	
 0.0000e+00	 4.2108e+01	
 0.0000e+00	 4.4023e+01	
 0.0000e+00	 4.1286e+01	
 0.0000e+00	 4.0896e+01	
 0.0000e+00	 4.2723e+01	
 0.0000e+00	 4.7971e+01	
 0.0000e+00	 4.3947e+01	
 0.0000e+00	 4.3711e+01	
 0.0000e+00	 4.3313e+01	
 0.0000e+00	 4.4392e+01	
 0.0000e+00	 4.2869e+01	
 0.0000e+00	 4.4402e+01	
 0.0000e+00	 4.2518e+01	
 0.0000e+00	 4.3519e+01	
 0.0000e+00	 4.1649e+01	
 0.0000e+00	 4.3348e+01	
 0.0000e+00	 4.3498e+01	
 0.0000e+00	 4.3522e+01	
 0.0000e+00	 4.2968e+01	
 0.0000e+00	 4.1990e+01	
 0.0000e+00	 4.3569e+01	
 0.0000e+00	 4.3552e+01	
 0.0000e+00	 4.4863e+01	
 0.0000e+00	 4.6242e+01	
 0.0000e+00	 4.3674e+01	
 0.0000e+00	 4.1118e+01	
 0.0000e+00	 4.2493e+01	
 0.0000e+00	 4.3839e+01	
 0.0000e+00	 4.1229e+01	
 0.0000e+00	 4.2880e+01	
 0.0000e+00	 4.2458e+01	
 0.0000e+00	 4.2616e+01	
 0.0000e+00	 4.3329e+01	
 0.0000e+00	 4.2259e+01	
 0.0000e+00	 4.4393e+01	
 0.0000e+00	 4.4829e+01	
 0.0000e+00	 4.2479e+01	
 0.0000e+00	 4.4109e+01	
 0.0000e+00	 4.4985e+01	
 0.0000e+00	 4.2818e+01	
 0.0000e+00	 4.3044e+01	
 0.0000e+00	 4.2551e+01	
 0.0000e+00	 4.3208e+01	
 0.0000e+00	 4.4807e+01	
 0.0000e+00	 4.5871e+01	
 0.0000e+00	 4.5591e+01	
 0.0000e+00	 4.3817e+01	
 0.0000e+00	 4.4766e+01	
 0.0000e+00	 4.4152e+01	
 0.0000e+00	 4.3711e+01	
 0.0000e+00	 4.3382e+01	
 0.0000e+00	 4.2949e+01	
 0.0000e+00	 4.3622e+01	
 0.0000e+00	 4.5040e+01	
 0.0000e+00	 4.8520e+01	
 0.0000e+00	 4.4320e+01	
 0.0000e+00	 4.5184e+01	
 0.0000e+00	 4.4495e+01	
 0.0000e+00	 4.2805e+01	
 0.0000e+00	 4.2239e+01	
 0.0000e+00	 4.5613e+01	
 0.0000e+00	 4.5056e+01	
 0.0000e+00	 4.4263e+01	
 0.0000e+00	 4.1460e+01	
 0.0000e+00	 4.4955e+01	
 0.0000e+00	 4.2754e+01	
 0.0000e+00	 4.5092e+01	
 0.0000e+00	 4.3987e+01	
 0.0000e+00	 4.4640e+01	
 0.0000e+00	 4.3503e+01	
 0.0000e+00	 4.2801e+01	
 0.0000e+00	 4.6708e+01	
 0.0000e+00	 4.4063e+01	
 0.0000e+00	 4.4321e+01	
 0.0000e+00	 4.3502e+01	
 0.0000e+00	 4.5310e+01	
 0.0000e+00	 4.6296e+01	
 0.0000e+00	 4.2714e+01	
 0.0000e+00	 4.2460e+01	
 0.0000e+00	 4.3824e+01	
 0.0000e+00	 4.4799e+01	
 0.0000e+00	 4.2698e+01	
 0.0000e+00	 4.3517e+01	
 0.0000e+00	 4.7146e+01	
 0.0000e+00	 4.4301e+01	
 0.0000e+00	 4.4789e+01	
 0.0000e+00	 4.3577e+01	
 0.0000e+00	 4.3531e+01	
 0.0000e+00	 4.4589e+01	
 0.0000e+00	 4.3314e+01	
 0.0000e+00	 4.4143e+01	
 0.0000e+00	 4.2990e+01	
 0.0000e+00	 4.3888e+01	
 0.0000e+00	 4.4002e+01	
 0.0000e+00	 4.3695e+01	
 0.0000e+00	 4.3432e+01	
 0.0000e+00	 4.2534e+01	
 0.0000e+00	 4.1044e+01	
 0.0000e+00	 4.7570e+01	
 0.0000e+00	 4.5351e+01	
 0.0000e+00	 4.4601e+01	
 0.0000e+00	 4.4341e+01	
 0.0000e+00	 4.3372e+01	
 0.0000e+00	 4.5219e+01	
 0.0000e+00	 4.5278e+01	
 0.0000e+00	 4.3386e+01	
 0.0000e+00	 4.3236e+01	
 0.0000e+00	 4.3751e+01	
 0.0000e+00	 4.3233e+01	
 0.0000e+00	 4.3792e+01	
 0.0000e+00	 4.5110e+01	
 0.0000e+00	 4.5418e+01	
 0.0000e+00	 4.7175e+01	
 0.0000e+00	 4.3260e+01	
 0.0000e+00	 4.3181e+01	
 0.0000e+00	 4.1819e+01	
 0.0000e+00	 4.2385e+01	
 0.0000e+00	 4.2656e+01	
 0.0000e+00	 4.4260e+01	
 0.0000e+00	 4.3231e+01	
 0.0000e+00	 4.2699e+01	
 0.0000e+00	 4.5135e+01	
 0.0000e+00	 4.4953e+01	
 0.0000e+00	 4.5765e+01	
 0.0000e+00	 4.3494e+01	
 0.0000e+00	 4.3010e+01	
 0.0000e+00	 4.3315e+01	
 0.0000e+00	 4.3632e+01	
 0.0000e+00	 4.3026e+01	
 0.0000e+00	 4.3563e+01	
 0.0000e+00	 4.5483e+01	
 0.0000e+00	 4.5111e+01	
 0.0000e+00	 4.7804e+01	
 0.0000e+00	 4.3022e+01	
 0.0000e+00	 4.4070e+01	
 0.0000e+00	 4.3953e+01	
 0.0000e+00	 4.6032e+01	
 0.0000e+00	 4.3183e+01	
 0.0000e+00	 4.4835e+01	
 0.0000e+00	 4.4982e+01	
 0.0000e+00	 4.4580e+01	
 0.0000e+00	 4.3784e+01	
 0.0000e+00	 4.5355e+01	
 0.0000e+00	 4.3788e+01	
 0.0000e+00	 4.2842e+01	
 0.0000e+00	 4.4048e+01	
 0.0000e+00	 4.3216e+01	
 0.0000e+00	 4.4778e+01	
 0.0000e+00	 4.4580e+01	
 0.0000e+00	 4.7794e+01	
 0.0000e+00	 4.4319e+01	
 0.0000e+00	 4.4478e+01	
 0.0000e+00	 4.6176e+01	
 0.0000e+00	 4.2221e+01	
 0.0000e+00	 4.4409e+01	
 0.0000e+00	 4.2130e+01	
 0.0000e+00	 4.4378e+01	
 0.0000e+00	 4.3198e+01	
 0.0000e+00	 4.3267e+01	
 0.0000e+00	 4.5048e+01	
 0.0000e+00	 4.5600e+01	
 0.0000e+00	 4.3385e+01	
 0.0000e+00	 4.3675e+01	
 0.0000e+00	 4.3039e+01	
 0.0000e+00	 4.3090e+01	
 0.0000e+00	 4.3222e+01	
 0.0000e+00	 4.3471e+01	
 0.0000e+00	 4.4354e+01	
 0.0000e+00	 4.5947e+01	
 0.0000e+00	 4.6458e+01	
 0.0000e+00	 4.3823e+01	
 0.0000e+00	 4.2922e+01	
 0.0000e+00	 4.3653e+01	
 0.0000e+00	 4.5197e+01	
 0.0000e+00	 4.3547e+01	
 0.0000e+00	 4.5361e+01	
 0.0000e+00	 4.6303e+01	
 0.0000e+00	 5.3208e+01	
 0.0000e+00	 4.9214e+01	
 0.0000e+00	 4.9991e+01	
 0.0000e+00	 4.9345e+01	
 0.0000e+00	 4.8447e+01	
 0.0000e+00	 4.7625e+01	
 0.0000e+00	 4.9309e+01	
 0.0000e+00	 4.9671e+01	
 0.0000e+00	 4.8567e+01	
 0.0000e+00	 4.9565e+01	
 0.0000e+00	 4.8181e+01	
 0.0000e+00	 4.9014e+01	
 0.0000e+00	 5.1016e+01	
 0.0000e+00	 4.7505e+01	
 0.0000e+00	 4.8383e+01	
 0.0000e+00	 4.9337e+01	
 0.0000e+00	 4.9485e+01	
 0.0000e+00	 5.0510e+01	
 0.0000e+00	 5.0855e+01	
 0.0000e+00	 5.2149e+01	
 0.0000e+00	 5.2091e+01	
 0.0000e+00	 5.0297e+01	
 0.0000e+00	 5.1024e+01	
 0.0000e+00	 5.0252e+01	
 0.0000e+00	 4.9278e+01	
 0.0000e+00	 4.9946e+01	
 0.0000e+00	 5.0372e+01	
 0.0000e+00	 5.0426e+01	
 0.0000e+00	 5.0554e+01	
 0.0000e+00	 5.1150e+01	
 0.0000e+00	 5.0961e+01	
 0.0000e+00	 4.9527e+01	
 0.0000e+00	 4.9793e+01	
 0.0000e+00	 5.0309e+01	
 0.0000e+00	 4.8151e+01	
 0.0000e+00	 5.0782e+01	
 0.0000e+00	 5.1334e+01	
 0.0000e+00	 5.1941e+01	
 0.0000e+00	 5.0333e+01	
 0.0000e+00	 5.0591e+01	
 0.0000e+00	 5.0264e+01	
 0.0000e+00	 5.0361e+01	
 0.0000e+00	 4.8812e+01	
 0.0000e+00	 5.1024e+01	
 0.0000e+00	 4.8689e+01	
 0.0000e+00	 5.0367e+01	
 0.0000e+00	 4.7363e+01	
 0.0000e+00	 5.1861e+01	
 0.0000e+00	 4.6597e+01	
 0.0000e+00	 5.0012e+01	
 0.0000e+00	 4.9383e+01	
 0.0000e+00	 4.8218e+01	
 0.0000e+00	 4.9274e+01	
 0.0000e+00	 5.0526e+01	
 0.0000e+00	 4.8703e+01	
 0.0000e+00	 5.0845e+01	
 0.0000e+00	 5.2946e+01	
 0.0000e+00	 5.0510e+01	
 0.0000e+00	 5.0470e+01	
 0.0000e+00	 5.1424e+01	
 0.0000e+00	 4.8817e+01	
 0.0000e+00	 4.9804e+01	
 0.0000e+00	 5.1519e+01	
 0.0000e+00	 5.0518e+01	
 0.0000e+00	 4.7095e+01	
 0.0000e+00	 5.1373e+01	
 0.0000e+00	 4.8013e+01	
 0.0000e+00	 5.1435e+01	
 0.0000e+00	 4.8643e+01	
 0.0000e+00	 4.9230e+01	
 0.0000e+00	 4.8075e+01	
 0.0000e+00	 5.1362e+01	
 0.0000e+00	 4.8134e+01	
 0.0000e+00	 4.9351e+01	
 0.0000e+00	 5.0315e+01	
 0.0000e+00	 4.8908e+01	
 0.0000e+00	 5.0134e+01	
 0.0000e+00	 5.0506e+01	
 0.0000e+00	 5.1363e+01	
 0.0000e+00	 4.8516e+01	
 0.0000e+00	 5.0088e+01	
 0.0000e+00	 4.9498e+01	
 0.0000e+00	 4.8009e+01	
 0.0000e+00	 4.7604e+01	
 0.0000e+00	 4.9655e+01	
 0.0000e+00	 4.7676e+01	
 0.0000e+00	 4.9972e+01	
 0.0000e+00	 5.0316e+01	
 0.0000e+00	 4.8874e+01	
 0.0000e+00	 5.1277e+01	
 0.0000e+00	 5.0871e+01	
 0.0000e+00	 4.8294e+01	
 0.0000e+00	 5.1360e+01	
 0.0000e+00	 5.0115e+01	
 0.0000e+00	 4.9716e+01	
 0.0000e+00	 5.0777e+01	
 0.0000e+00	 5.2189e+01	
 0.0000e+00	 5.0468e+01	
 0.0000e+00	 5.1711e+01	
 0.0000e+00	 5.1564e+01	
 0.0000e+00	 4.9634e+01	
 0.0000e+00	 5.3453e+01	
 0.0000e+00	 5.0847e+01	
 0.0000e+00	 4.9714e+01	
 0.0000e+00	 4.7291e+01	
 0.0000e+00	 5.3864e+01	
 0.0000e+00	 5.2662e+01	
 0.0000e+00	 5.0470e+01	
 0.0000e+00	 4.9552e+01	
 0.0000e+00	 4.9039e+01	
 0.0000e+00	 5.0690e+01	
 0.0000e+00	 4.8833e+01	
 0.0000e+00	 4.8144e+01	
 0.0000e+00	 4.8143e+01	
 0.0000e+00	 4.9782e+01	
 0.0000e+00	 4.8433e+01	
 0.0000e+00	 5.1170e+01	
 0.0000e+00	 4.8470e+01	
 0.0000e+00	 4.9887e+01	
 0.0000e+00	 4.9853e+01	
 0.0000e+00	 5.0805e+01	
 0.0000e+00	 5.3119e+01	
 0.0000e+00	 5.1714e+01	
 0.0000e+00	 5.0089e+01	
 0.0000e+00	 4.9362e+01	
 0.0000e+00	 5.0807e+01	
 0.0000e+00	 5.2537e+01	
 0.0000e+00	 4.9601e+01	
 0.0000e+00	 5.0340e+01	
 0.0000e+00	 5.0887e+01	
 0.0000e+00	 5.1282e+01	
 0.0000e+00	 4.8227e+01	
 0.0000e+00	 4.9090e+01	
 0.0000e+00	 4.9331e+01	
 0.0000e+00	 4.9461e+01	
 0.0000e+00	 4.9877e+01	
 0.0000e+00	 5.0711e+01	
 0.0000e+00	 4.9983e+01	
 0.0000e+00	 5.0023e+01	
 0.0000e+00	 5.0916e+01	
 0.0000e+00	 4.8659e+01	
 0.0000e+00	 5.1374e+01	
 0.0000e+00	 5.0589e+01	
 0.0000e+00	 5.1138e+01	
 0.0000e+00	 5.2915e+01	
 0.0000e+00	 5.0055e+01	
 0.0000e+00	 4.9900e+01	
 0.0000e+00	 4.9580e+01	
 0.0000e+00	 5.2026e+01	
 0.0000e+00	 4.7899e+01	
 0.0000e+00	 4.9003e+01	
 0.0000e+00	 4.7070e+01	
 0.0000e+00	 4.8833e+01	
 0.0000e+00	 5.0294e+01	
 0.0000e+00	 4.8487e+01	
 0.0000e+00	 4.8646e+01	
 0.0000e+00	 5.1020e+01	
 0.0000e+00	 5.1345e+01	
 0.0000e+00	 5.3063e+01	
 0.0000e+00	 5.0366e+01	
 0.0000e+00	 5.1908e+01	
 0.0000e+00	 4.8242e+01	
 0.0000e+00	 5.0679e+01	
 0.0000e+00	 4.9353e+01	
 0.0000e+00	 4.7663e+01	
 0.0000e+00	 4.8419e+01	
 0.0000e+00	 5.1292e+01	
 0.0000e+00	 4.9920e+01	
 0.0000e+00	 5.1797e+01	
 0.0000e+00	 4.9280e+01	
 0.0000e+00	 5.0255e+01	
 0.0000e+00	 5.1033e+01	
 0.0000e+00	 4.6955e+01	
 0.0000e+00	 5.1082e+01	
 0.0000e+00	 4.8493e+01	
 0.0000e+00	 4.8116e+01	
 0.0000e+00	 5.3563e+01	
 0.0000e+00	 4.9022e+01	
 0.0000e+00	 5.1508e+01	
 0.0000e+00	 4.9323e+01	
 0.0000e+00	 4.7526e+01	
 0.0000e+00	 5.1417e+01	
 0.0000e+00	 5.2780e+01	
 0.0000e+00	 5.2075e+01	
 0.0000e+00	 5.1376e+01	
 0.0000e+00	 4.8085e+01	
 0.0000e+00	 5.0521e+01	
 0.0000e+00	 4.6877e+01	
 0.0000e+00	 4.9537e+01	
 0.0000e+00	 5.0139e+01	
 0.0000e+00	 5.0796e+01	
 0.0000e+00	 5.0156e+01	
 0.0000e+00	 4.9217e+01	
 0.0000e+00	 4.9931e+01	
 0.0000e+00	 5.2618e+01	
 0.0000e+00	 5.1167e+01	
 0.0000e+00	 5.0067e+01	
 0.0000e+00	 4.8579e+01	
 0.0000e+00	 4.6698e+01	
 0.0000e+00	 4.6673e+01	
 0.0000e+00	 4.9775e+01	
 0.0000e+00	 4.9544e+01	
 0.0000e+00	 5.0128e+01	
 0.0000e+00	 4.9631e+01	
 0.0000e+00	 5.2225e+01	
 0.0000e+00	 5.0472e+01	
 0.0000e+00	 4.9032e+01	
 0.0000e+00	 5.0473e+01	
 0.0000e+00	 5.2243e+01	
 0.0000e+00	 5.0314e+01	
 0.0000e+00	 4.1659e+01	
 0.0000e+00	 4.0872e+01	
 0.0000e+00	 4.4407e+01	
 0.0000e+00	 4.3874e+01	
 0.0000e+00	 4.3198e+01	
 0.0000e+00	 4.4558e+01	
 0.0000e+00	 4.2624e+01	
 0.0000e+00	 4.3020e+01	
 0.0000e+00	 4.2514e+01	
 0.0000e+00	 4.1731e+01	
 0.0000e+00	 4.2858e+01	
 0.0000e+00	 4.1693e+01	
 0.0000e+00	 4.2012e+01	
 0.0000e+00	 4.4736e+01	
 0.0000e+00	 4.1546e+01	
 0.0000e+00	 4.1095e+01	
 0.0000e+00	 4.2028e+01	
 0.0000e+00	 4.3121e+01	
 0.0000e+00	 4.2092e+01	
 0.0000e+00	 4.4362e+01	
 0.0000e+00	 4.2218e+01	
 0.0000e+00	 4.1255e+01	
 0.0000e+00	 4.1855e+01	
 0.0000e+00	 4.3227e+01	
 0.0000e+00	 4.2997e+01	
 0.0000e+00	 4.2365e+01	
 0.0000e+00	 4.2880e+01	
 0.0000e+00	 4.3122e+01	
 0.0000e+00	 4.4126e+01	
 0.0000e+00	 4.5910e+01	
 0.0000e+00	 4.4823e+01	
 0.0000e+00	 4.3928e+01	
 0.0000e+00	 4.2834e+01	
 0.0000e+00	 4.5166e+01	
 0.0000e+00	 4.1954e+01	
 0.0000e+00	 4.2925e+01	
 0.0000e+00	 4.4659e+01	
 0.0000e+00	 4.1544e+01	
 0.0000e+00	 4.3646e+01	
 0.0000e+00	 4.5157e+01	
 0.0000e+00	 4.1178e+01	
 0.0000e+00	 4.3411e+01	
 0.0000e+00	 4.5851e+01	
 0.0000e+00	 4.4529e+01	
 0.0000e+00	 4.2332e+01	
 0.0000e+00	 4.2277e+01	
 0.0000e+00	 4.2369e+01	
 0.0000e+00	 4.2253e+01	
 0.0000e+00	 4.3535e+01	
 0.0000e+00	 4.2303e+01	
 0.0000e+00	 4.3389e+01	
 0.0000e+00	 4.2815e+01	
 0.0000e+00	 4.2069e+01	
 0.0000e+00	 4.4182e+01	
 0.0000e+00	 4.5368e+01	
 0.0000e+00	 4.3873e+01	
 0.0000e+00	 4.3626e+01	
 0.0000e+00	 4.4477e+01	
 0.0000e+00	 4.1245e+01	
 0.0000e+00	 4.1573e+01	
 0.0000e+00	 4.1351e+01	
 0.0000e+00	 4.4485e+01	
 0.0000e+00	 4.6846e+01	
 0.0000e+00	 4.4470e+01	
 0.0000e+00	 4.5570e+01	
 0.0000e+00	 4.2679e+01	
 0.0000e+00	 4.2041e+01	
 0.0000e+00	 4.1600e+01	
 0.0000e+00	 4.6082e+01	
 0.0000e+00	 4.4792e+01	
 0.0000e+00	 4.2727e+01	
 0.0000e+00	 4.2861e+01	
 0.0000e+00	 4.2647e+01	
 0.0000e+00	 4.2175e+01	
 0.0000e+00	 4.5247e+01	
 0.0000e+00	 4.4856e+01	
 0.0000e+00	 4.4128e+01	
 0.0000e+00	 4.3912e+01	
 0.0000e+00	 4.1845e+01	
 0.0000e+00	 4.3958e+01	
 0.0000e+00	 4.7386e+01	
 0.0000e+00	 4.3796e+01	
 0.0000e+00	 4.4381e+01	
 0.0000e+00	 4.5752e+01	
 0.0000e+00	 4.2872e+01	
 0.0000e+00	 4.3345e+01	
 0.0000e+00	 4.3003e+01	
 0.0000e+00	 4.4574e+01	
 0.0000e+00	 4.5547e+01	
 0.0000e+00	 4.1456e+01	
 0.0000e+00	 4.4638e+01	
 0.0000e+00	 4.4545e+01	
 0.0000e+00	 4.5240e+01	
 0.0000e+00	 4.3924e+01	
 0.0000e+00	 4.3659e+01	
 0.0000e+00	 4.2965e+01	
 0.0000e+00	 4.4296e+01	
 0.0000e+00	 4.2642e+01	
 0.0000e+00	 4.4921e+01	
 0.0000e+00	 4.3219e+01	
 0.0000e+00	 4.3242e+01	
 0.0000e+00	 4.3948e+01	
 0.0000e+00	 4.3365e+01	
 0.0000e+00	 4.3627e+01	
 0.0000e+00	 4.1585e+01	
 0.0000e+00	 4.2406e+01	
 0.0000e+00	 4.5323e+01	
 0.0000e+00	 4.2347e+01	
 0.0000e+00	 4.6128e+01	
 0.0000e+00	 4.1300e+01	
 0.0000e+00	 4.2980e+01	
 0.0000e+00	 4.1807e+01	
 0.0000e+00	 4.1592e+01	
 0.0000e+00	 4.2882e+01	
 0.0000e+00	 4.4275e+01	
 0.0000e+00	 4.1490e+01	
 0.0000e+00	 4.3806e+01	
 0.0000e+00	 4.1514e+01	
 0.0000e+00	 4.2616e+01	
 0.0000e+00	 4.3200e+01	
 0.0000e+00	 4.4758e+01	
 0.0000e+00	 4.3368e+01	
 0.0000e+00	 4.3440e+01	
 0.0000e+00	 4.3315e+01	
 0.0000e+00	 4.3113e+01	
 0.0000e+00	 4.5518e+01	
 0.0000e+00	 4.2348e+01	
 0.0000e+00	 4.1681e+01	
 0.0000e+00	 4.2494e+01	
 0.0000e+00	 4.4822e+01	
 0.0000e+00	 4.3890e+01	
 0.0000e+00	 4.3916e+01	
 0.0000e+00	 4.3075e+01	
 0.0000e+00	 4.2571e+01	
 0.0000e+00	 4.0508e+01	
 0.0000e+00	 4.3325e+01	
 0.0000e+00	 4.4817e+01	
 0.0000e+00	 4.3247e+01	
 0.0000e+00	 4.2903e+01	
 0.0000e+00	 4.3904e+01	
 0.0000e+00	 4.2881e+01	
 0.0000e+00	 4.2942e+01	
 0.0000e+00	 4.4174e+01	
 0.0000e+00	 4.3090e+01	
 0.0000e+00	 4.3325e+01	
 0.0000e+00	 4.3375e+01	
 0.0000e+00	 4.4510e+01	
 0.0000e+00	 4.4039e+01	
 0.0000e+00	 4.3302e+01	
 0.0000e+00	 4.1537e+01	
 0.0000e+00	 4.3680e+01	
 0.0000e+00	 4.4529e+01	
 0.0000e+00	 4.1599e+01	
 0.0000e+00	 4.3525e+01	
 0.0000e+00	 4.4940e+01	
 0.0000e+00	 4.5945e+01	
 0.0000e+00	 4.5172e+01	
 0.0000e+00	 4.2251e+01	
 0.0000e+00	 4.3155e+01	
 0.0000e+00	 4.3337e+01	
 0.0000e+00	 4.3250e+01	
 0.0000e+00	 4.4419e+01	
 0.0000e+00	 4.4233e+01	
 0.0000e+00	 4.2845e+01	
 0.0000e+00	 4.3582e+01	
 0.0000e+00	 4.4100e+01	
 0.0000e+00	 4.2940e+01	
 0.0000e+00	 4.3673e+01	
 0.0000e+00	 4.4266e+01	
 0.0000e+00	 4.4289e+01	
 0.0000e+00	 4.4399e+01	
 0.0000e+00	 4.5311e+01	
 0.0000e+00	 4.2197e+01	
 0.0000e+00	 4.3332e+01	
 0.0000e+00	 4.3212e+01	
 0.0000e+00	 4.4084e+01	
 0.0000e+00	 4.1531e+01	
 0.0000e+00	 4.2934e+01	
 0.0000e+00	 4.2807e+01	
 0.0000e+00	 4.2842e+01	
