epoch	sample	loss	
 1.0000e+00	 1.8688e+04	 5.9519e+02	
 1.0000e+00	 1.8752e+04	 5.8706e+02	
 1.0000e+00	 1.8816e+04	 6.0399e+02	
 1.0000e+00	 1.8880e+04	 6.0556e+02	
 1.0000e+00	 1.8944e+04	 5.7344e+02	
 1.0000e+00	 1.9008e+04	 5.9172e+02	
 1.0000e+00	 1.9072e+04	 6.0715e+02	
 1.0000e+00	 1.9136e+04	 5.6479e+02	
 1.0000e+00	 1.9200e+04	 6.1326e+02	
 1.0000e+00	 1.9264e+04	 5.8513e+02	
 1.0000e+00	 1.9328e+04	 5.9436e+02	
 1.0000e+00	 1.9392e+04	 6.0096e+02	
 1.0000e+00	 1.9456e+04	 5.9733e+02	
 1.0000e+00	 1.9520e+04	 6.0887e+02	
 1.0000e+00	 1.9584e+04	 5.7181e+02	
 1.0000e+00	 1.9648e+04	 6.0755e+02	
 1.0000e+00	 1.9712e+04	 5.7338e+02	
 1.0000e+00	 1.9776e+04	 5.9215e+02	
 1.0000e+00	 1.9840e+04	 5.8109e+02	
 1.0000e+00	 1.9904e+04	 6.1374e+02	
 1.0000e+00	 1.9968e+04	 5.9268e+02	
 1.0000e+00	 2.0032e+04	 6.1524e+02	
 1.0000e+00	 2.0096e+04	 6.1881e+02	
 1.0000e+00	 2.0160e+04	 6.1469e+02	
 1.0000e+00	 2.0224e+04	 5.9612e+02	
 1.0000e+00	 2.0288e+04	 5.8690e+02	
 1.0000e+00	 2.0352e+04	 5.7558e+02	
 1.0000e+00	 2.0416e+04	 5.9850e+02	
 1.0000e+00	 2.0480e+04	 5.9497e+02	
 1.0000e+00	 2.0544e+04	 6.0927e+02	
 1.0000e+00	 2.0608e+04	 5.9076e+02	
 1.0000e+00	 2.0672e+04	 6.3340e+02	
 1.0000e+00	 2.0736e+04	 5.9632e+02	
 1.0000e+00	 2.0800e+04	 5.6463e+02	
 1.0000e+00	 2.0864e+04	 5.9016e+02	
 1.0000e+00	 2.0928e+04	 5.7902e+02	
 1.0000e+00	 2.0992e+04	 5.9007e+02	
 1.0000e+00	 2.1056e+04	 6.1588e+02	
 1.0000e+00	 2.1120e+04	 5.8858e+02	
 1.0000e+00	 2.1184e+04	 5.6513e+02	
 1.0000e+00	 2.1248e+04	 5.8913e+02	
 1.0000e+00	 2.1312e+04	 5.9657e+02	
 1.0000e+00	 2.1376e+04	 5.8952e+02	
 1.0000e+00	 2.1440e+04	 6.1844e+02	
 1.0000e+00	 2.1504e+04	 5.8866e+02	
 1.0000e+00	 2.1568e+04	 5.9206e+02	
 1.0000e+00	 2.1632e+04	 5.8946e+02	
 1.0000e+00	 2.1696e+04	 5.7500e+02	
 1.0000e+00	 2.1760e+04	 5.7375e+02	
 1.0000e+00	 2.1824e+04	 6.0568e+02	
 1.0000e+00	 2.1888e+04	 5.8783e+02	
 1.0000e+00	 2.1952e+04	 5.9204e+02	
 1.0000e+00	 2.2016e+04	 5.7123e+02	
 1.0000e+00	 2.2080e+04	 6.0885e+02	
 1.0000e+00	 2.2144e+04	 5.9534e+02	
 1.0000e+00	 2.2208e+04	 5.9359e+02	
 1.0000e+00	 2.2272e+04	 5.8186e+02	
 1.0000e+00	 2.2336e+04	 5.8292e+02	
 1.0000e+00	 2.2400e+04	 5.8693e+02	
 1.0000e+00	 2.2464e+04	 5.9968e+02	
 1.0000e+00	 2.2528e+04	 5.8619e+02	
 1.0000e+00	 2.2592e+04	 5.7635e+02	
 1.0000e+00	 2.2656e+04	 5.8497e+02	
 1.0000e+00	 2.2720e+04	 5.7745e+02	
 1.0000e+00	 2.2784e+04	 5.7727e+02	
 1.0000e+00	 2.2848e+04	 5.8647e+02	
 1.0000e+00	 2.2912e+04	 7.6699e+02	
 1.0000e+00	 2.2976e+04	 6.3545e+02	
 1.0000e+00	 2.3040e+04	 6.3292e+02	
 1.0000e+00	 2.3104e+04	 6.2276e+02	
 1.0000e+00	 2.3168e+04	 6.2462e+02	
 1.0000e+00	 2.3232e+04	 6.2037e+02	
 1.0000e+00	 2.3296e+04	 6.3099e+02	
 1.0000e+00	 2.3360e+04	 6.0141e+02	
 1.0000e+00	 2.3424e+04	 6.2745e+02	
 1.0000e+00	 2.3488e+04	 6.1432e+02	
 1.0000e+00	 2.3552e+04	 6.2231e+02	
 1.0000e+00	 2.3616e+04	 5.9765e+02	
 1.0000e+00	 2.3680e+04	 6.2531e+02	
 1.0000e+00	 2.3744e+04	 6.1347e+02	
 1.0000e+00	 2.3808e+04	 5.9049e+02	
